1,The entire audience applauded at the conclusion of the film.  
0,Bad characters bad story and bad acting.  
0,Really awful.  
0,Not easy to watch.  
1,Funny clever hip - just like Pray's previous film Hype!  
1,It was a long time that i didn't see a so charismatic actor on screen.  
1,Paolo Sorrentino has written a wonderful story about loneliness and Tony has built one of the most unforgettable characters seen in movies in recent years.  
1,The movie is not completely perfect but 'Titta Di Girolamo' will stay with you for a long time after the vision of the movie.  
1,I rate this movie 9/10.  
1,I do not know if this was Emilio Estevez's directorial debut but the pacing the interplay and development of the characters as well as some clever camera work surrounding the character Estevez plays all suggest a natural eye.  
1,The interplay between Martin and Emilio contains the same wonderful chemistry we saw in Wall Street with Martin and Charlie.  
1,"Kathy Bates is wonderful in her characters subtle desperation and escapism; a variation on her character in ""At Play In The Fields Of The Lord"".  "
1,For readers who have already seen one of Miyazaki's films: he is still in top form and made another worthwhile experience.  
1,It never condescends all the characters have good genuine hearts and believable problems.  
1,The two main characters may be two of the most believable children I ever saw put on screen.  
1,They are so easy to love but even more easy to identify with.  
1,This movie is great--especially if you enjoy visual arts.  
1,The scenery that the two daughters paint and photograph are beautiful.  
1,The story is also both funny and poignant at times.  
1,"People who like European films and ""art movies"" will like this movie.  "
1,This is truly an art movie--it actually has a lot of art in it.  
1,Go rent it.  
1,However after finally watching this film I realized that not only had I had a closed mind to the brilliance it depicts I also found myself watching it over and over again.  
1,It's the one movie that never ceases to interest me simply because it keeps me alert as I try to attempt to decipher it's meanings.  
1,Brilliance indeed.  
1,But if you liked movies like The Matrix (and better yet their sequels) I think you'll appreciate the thought provoking mindblowing experience this film will give you.  
1,Think of the film being like a dream.  
1,Simply beautiful.  
1,Both Rickman and Stowe play their roles to the hilt in this tale of a childrens' book writer who-- maybe?-- has written a subversive tract.  
1,It's a gloriously fun fast paced and fairly accurate portrayal of the night of a raver.  
1,It presents a idyllic yet serious portrayal of the ups and downs of the characters lives.  
0,"Just whatever you do avoid ""Groove"" as its the antithesis of all that is good about Human Traffic.  "
0,It's too bad that everyone else involved didn't share Crowe's level of dedication to quality for if they did we'd have a far better film on our hands than this sub-par mess.  
0,The movie seemed a little slow at first.  
1,But it picked up speed and got right to the point.  
1,"It showed exactly how the government and the scientist argued for humanity and the reasons of the ""gadget"".  "
1,I enjoyed it.  
1,I have recommended it to friends.  
1,I was particularly pleased with the acting ability of Dwight Schultz.  
1,Both actors truly understand and become their particular character delivering a convincing sincere performance.  
1,Their on-screen chemistry critical to the entire film is genuine.  
1,The film's dialogue is natural real to life.  
1,The writer Gorman Bechard undoubtedly did his homework because all references are industry and character-age appropriate.  
1,The incredible soundtrack truly captures the essence of the film.  
1,Each track commands sentiment actually contributing to the scenes and characters.  
1,Definitely worth seeing it's the sort of thought provoking film that forces you to question your own threshold of loneliness.  
1,"Hayao Miyazaki's latest and eighth film for Studio Ghibili ""Gake No Ue No Ponyo"" (Ponyo on the Cliff by the Sea) is a wonderfully fun and imaginative look at childhood.  "
1,At a time when it seems that film animation has been dominated by Disney/Pixar's CGI masterpieces it is both refreshing and comforting to know that Miyazaki is still relying on traditional hand-drawn animation to tell his charming and enchanting stories.  
1,Enough can not be said of the remarkable animation in this film.  
1,The art style has the appearance of crayon/pencil drawings and is wonderfully colorful and fanciful.  
0,If you act in such a film you should be glad that you're gonna drift away from earth as far as possible!  
0,This one wants to surf on the small wave of space movies in 1998 (Deep Impact and Armageddon) and this one fails everywhere.  
0,If you haven't choked in your own vomit by the end (by all the cheap drama and worthless dialogue) you've must have bored yourself to death with this waste of time.  
1,Still it makes up for all of this with a super ending that depicts a great sea vessel being taken out by the mighty frost.  
1,Just consider the excellent story solid acting and look of the film as added bonuses.  
0,Instead we got a bore fest about a whiny spoiled brat babysitting.  
1,Then I watched it again two Sundays ago (March 20th 2005) and I began to really enjoy it and this time I taped the entire thing.  
1,It is a very well acted and done TV Movie.  
1,Judith Light is one of my favorite actresses and I think she does a superb job in this film!  
1,I keep watching it over and over.  
1,It's a sad movie but very good.  
1,If you have not seen this movie I definitely recommend it!  
1,She is as lovely as usual this cutie!  
1,Still it's quite interesting and entertaining to follow.  
1,;) Recommend with confidence!  
1,This movie is well-balanced with comedy and drama and I thoroughly enjoyed myself.  
1,It was a riot to see Hugo Weaving play a sex-obsessed gay real estate salesman who uses his clients' houses for his trysts with the flaming Darren (Tom Hollander).  
1,:) Anyway the plot flowed smoothly and the male-bonding scenes were a hoot.  
1,The opening sequence of this gem is a classic and the cat n mouse games that follow are a delight to watch.  
1,Fans of the genre will be in heaven.  
1,Lange had become a great actress.  
1,It looked like a wonderful story.  
0,I never walked out of a movie faster.  
0,I just got bored watching Jessice Lange take her clothes off!  
0,Unfortunately any virtue in this film's production work was lost on a regrettable script.  
0,In a word it is embarrassing.  
0,Exceptionally bad!  
0,All in all its an insult to one's intelligence and a huge waste of money.  
1,The bose noise cancelling is amazing which is very important for a NYC commuter.
1,This battery is an excellent bargain!
0,Defective crap.
0,I would have given no star if I was able.
1,I wear glasses and it fits fine with them.
0,The sound quality for the device is unacceptable.Unless you are in a really quiet area you almost hear nothing.
0,I would not recommend this item to anyone.
0,The holster that arrived did not match the photo in the ad.
1,great...no problems at all!.
0,As an earlier review noted plug in this charger and nothing happens.
1,This frog phone charm is adorable and very eye catching.
0,You never know if you pushed it hard enough or the right number of times for the function you want or not.
1,The sound is clear and the people I talk to on it are amazed at the quality too.
1,I got the aluminum case for my new Palm VX and it worked really well--it has protected my handheld perfectly so far.
1,very good product well made.
1,Mobile Phone Tools are a must have.
1,I am very impressed with the job that Motorola did on the sturdiness of this phone.
1,I received my orders well within the shipping timeframe everything was in good working order and overall I am very excited to have this source.
1,The phone is sturdy and waterproof.
0,I am not impressed with this and i would not recommend this item to anyone.
0,My only complaint is the standard sound volume is a little low even when turned up to 5(of 5)
1,Thanks again to Amazon for having the things I need for a good price!
1,I ended up sliding it on the edge of my pants or back pockets instead.
1,I had to go to a store and bought a new NOKIA phone which is working great.
1,Works great!.
0,REALLY UGLY.
0,horrible had to switch 3 times.
1,The noise shield is incrediable.
0,No real improvement.
1,Razr Battery - Good buy.
1,Keep up the good work Amazon!!
0,They refuse to refund or replace.
0,Unfortunately it's easy to accidentally activate them with the gentle-touch buttons if you accidentally touch the phone to your face while listening.
0,So I basically threw my money out the window for nothing.
1,Great case and price!
0,All it took was one drop from about 6 inches above the kitchen counter and it was cracked.I am not impressed and I am not laughing.
1,Bluetooth range is good - a few days ago I left my phone in the trunk got a call and carried the conversation without a hitch.
1,Small sleek impressive looking practical setup with ample storage in place.
1,The eargels channel the sound directly into your ear and seem to increase the sound volume and clarity.
0,none of the new ones have ever quite worked properly.
1,I am glad I purchased it.
0,I've missed numerous calls because of this reason.
0,Perhaps my phone is defective but people cannot hear me when I use this.
0,Don't buy this product.
0,sucked most of the stuff does not work with my phone.
1,No shifting no bubbling no peeling not even a scratch NOTHING!I couldn't be more happier with my new one for the Droid.
0,Worst software ever used.... If I could give this zero stars I would.
0,Trying to make a call on these is an exercise in frustration.
0,The case is a flimsy piece of plastic and has no front or side protection whatsoever.
1,I own a Jabra Earset and was very happy with it but the sound quality especially outgoing on this is better.
1,I love the camera it's really pretty good quality.
1,Thank you for such great service.
1,Its a total package.
1,The seller is very understanding and patient I would definitely buy from them again.
0,I give Wirefly 1 star.I will contact Cingular/AT&T; and inform them of this practice.
0,It's AGGRAVATING!
1,Great product for the price!.
1,I have purchased these for both family and friends and all enjoy their clarity and ease of use
1,Virgin Wireless rocks and so does this cheap little phone!
0,None of it works just don't buy it.
0,Muddy low quality sound and the casing around the wire's insert was poorly super glued and slid off.
0,Please dont waste your money.
1,All in all I'm quite satisfied with this purchase.
0,If you are looking for a good quality Motorola Headset keep looking this isn't it.
0,Yet Plantronincs continues to use the same flawed charger design.
0,Disapointing Results.
0,Cumbersome design.
1,Great it was new packaged nice works good no problems and it came in less time then I expected!!!!
1,Great Product.
0,It's A PIECE OF CRAP!
0,My experience was terrible..... This was my fourth bluetooth headset and while it was much more comfortable than my last Jabra (which I HATED!!!
1,This fixes all the problems.
0,Worst ever.
1,I am very happy
1,I've had no trouble accessing the Internet downloading ringtones or performing any of the functions.
0,"I can barely ever hear on it and am constantly saying ""what?"""
0,The battery life is highly unacceptable.
0,That company is a joke.
1,It does everything the description said it would.
0,Due to this happening on every call I was forced to stop using this headset.
1,It works great with a car charger especially if you cannot plug in two adapters at the same time.
0,Verizon tech support walked my through a few procedures none of which worked and I ended up having to do a hard re-set wiping out all my data.
0,Voice Quality Signal Strength Dropped Calls.
1,It plays louder than any other speaker of this size; the price is so low that most would think the quality is lacking however it's not.
1,Better than expected.
0,It feels poorly constructed the menus are difficult to navigate and the buttons are so recessed that it is difficult to push them.
1,Battery is holding up well.
0,Also difficult to put on.I'd recommend avoiding this product.
0,I only used it two days and it wasn't always easy to hear with.
0,I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoking.
0,Sprint - terrible customer service.
1,Linked to my phone without effort.
1,THey are so cool!
1,Easy to use.
1,Better Than New.
0,What possesed me to get this junk I have no idea...
0,Piece of trash.
1,A pretty good product.
1,This is a great phone!.
1,For the price on Amazon it is an excellent product which I would highly recommend.
1,Their Research and Development division obviously knows what they're doing.
0,The real killer is the volume and of course it breaking.
1,Those phones are working just fine now.
1,I am more than happy with this product.
0,Poor Construction.
0,This is infuriating.
1,Overall I would recommend this phone over the new Walkman.
0,Sprint charges for this service.
0,It is cheap and it feel and look just as cheap.
1,It fits my ear well and is comfortable on.
0,It doesn't work in Europe or Asia.
1,clipping this to your belt will deffinitely make you feel like 50 cent's up-and-coming.
1,I like design and look of Jabra behing the ear headsets and 5020 is pretty comfortible to wear 24 hours a day without pain in the ear.
1,I was amazed at the quick arrival of the two original lg cell phone batteries and and at a fraction of the price.
0,the worst phone from samsung...crap..... this crappy Samsung E715.. is the worst i have ever seeen.
0,the charger worked for about a week and then completely stopped charging my phone.
0,Poor product.
0,However I needed some better instructions.
0,You need two hands to operate the screen.This software interface is decade old and cannot compete with new software designs.
1,Worked very well paired with a Treo 700w and as a Skype headset on my PC (using a USB Bluetooth transceiver).
0,Steer clear of this product and go with the genuine Palm replacementr pens which come in a three-pack.
0,DO NOT BUY DO NOT BUYIT SUCKS
1,This is a great product..... sure beats using your fingers!.
0,Plus I seriously do not believe it is worth its steep price point.
1,All the other cases I've tried normally fall apart after a few months but this one seems to be in for the long haul.
0,Very Dissapointing Performance.
0,Don't make the same mistake that I did and please don't buy this phone.
0,This phone might well be the worst I've ever had in any brand.
0,Case was more or less an extra that I originally put on but later discarded because it scratched my ear.
1,I recommend iGo to anyone with different brand cell phones/mp3 players in the family.
0,Don't bother - go to the store.
1,I posted more detailed comments under the grey or black phone but i have the Fire Red and it's a great color!
1,I did not have any problem with this item and would order it again if needed.
0,You get what you pay for I guess.
1,Not only did the software do a great job of this I could also make my own ringtones form my existing CDs without an internet connection.
1,im surprised this is a good quality car charger and there's not much reviews about it.
1,These are fabulous!
0,However BT headsets are currently not good for real time games like first-person shooters since the audio delay messes me up.
1,I used bitpim (a free program you can find on the internet)to transfer data to the phone.The price of the cable was excellent.
0,Disappointing accessory from a good manufacturer.
0,Performed awful -- muffled tinny incoming sound and severe echo for those on the other end of the call.
1,Very wind-resistant.
0,Obviously they have a terrible customer service so you get what you pay for.
1,They do not last forever but is not overly expensive to replace.Easy to operate and the sound is much better than others I have tried.
0,I contacted the company and they told me that although the unit was still under warranty if I couldn't produce my receipt I was out of luck.
0,Linksys should have some way to exchange a bad phone for a refurb unit or something!
1,Phone is sturdy as all nokia bar phones are.
1,Great phone.
0,When I placed my treo into the case not only was it NOT snug but there was A LOT of extra room on the sides.
1,I'm pleased.
0,Battery is terrible.
1,I found the product to be easy to set up and use.
0,The earpiece on this is too large or too heavy...it keeps falling out of my ear.
0,Utter crap.. Sound quality is TERRIBLE.
0,The charger arrived within the promised timeframe but it did not work.
1,No ear loop needed it's tiny and the sound is great.
0,Finally after three or four times the spring of the latch broke and I could not use it any longer on the visor.
1,The handsfree part works fine but then the car tries to download the address book and the Treo reboots.Overall I still rate this device high.
0,Talk about USELESS customer service.
0,"It felt too light and ""tinny.""."
0,This does not fit the Palm Tungsten E2 and it broke the first time I tried to plug it in.
1,I'm happy about this purchase- good quality and low price.
1,I love the look and feel of Samsung flipphones.
1,Its well-designed and very sharp -- the blue is a very nice color.
1,Does everything it should and more.
0,I could not recommend these more.
1,Nice Sound.
0,Looks good in the picture but this case was a huge disappointment!!
1,Much less than the jawbone I was going to replace it with.
1,Setup went very smoothly.
0,its extremely slow and takes forever to do anything with it.
0,"A must study for anyone interested in the ""worst sins"" of industrial design."
0,The first thing that happened was that the tracking was off.
1,It is well made easy to access the phone and has a handy detachable belt clip.
0,Then I had to continue pairing it periodically since it somehow kept dropping.
0,Can't upload ringtones from a third party.
0,Bluetooth does not work phone locks up screens just flash up and now it just makes calls randomly while in my pocket locked.
0,Truly awful.
1,It works fine on my Motorola 325 cellphone and a lot better than the worn-out battery did.
1,The volume for the ringer is REAL good (you have choices how loud).
0,And none of the tones is acceptable.
0,camera color balance is AWFUL.
0,This product is clearly not ready for prime time I don't care how cool it looks if you can't tell a call is coming in it's worthless.
1,I love the ringtones because they are so upbeat!
0,Chinese Forgeries Abound!.
1,Easy to pair with my Samsung Cell.
0,The instructions didn't explain that a microphone jack could be used.
0,i would advise to not purchase this item it never worked very well.
0,Too bad you have to pay up to $$$ a month for the service!
1,Works well.
0,The nokia CA-42 USB cable did not work with my phone.
1,Clear crisp sound.
1,I have to use the smallest earpieces provided but it stays on pretty well.
0,The biggest complaint I have is the battery drains superfast.
0,The design might be ergonomic in theory but I could not stand having these in my ear.
0,Do NOT buy if you want to use the holster.
1,The phone can also take great pictures and even video clips.
0,It doesn't make you look cool.
1,Because both ears are occupied background is not distracting at all.
1,Comfortable fit - you need your headset to be comfortable for at least an hour at a time if not for an entire day.
0,Also the phone doesn't seem to accept anything except CBR mp3s preferably ripped by Windows Media Player.
1,You can't beat the price on these.
1,* Comes with a strong light that you can use to light up your camera shots and even flash SOS signals (seriously!
1,lightweight and works well.
0,So just beware.
1,I love this cable - it allows me to connect any mini-USB device to my PC.
0,So anyone near you will hear part of your conversation.
1,This is cool because most cases are just open there allowing the screen to get all scratched up.
0,I bought this phone as a replacement for my StarTac and have regretted it since.
1,Appears to actually outperform the original battery from China that came with my V325i.
0,Can't store anything but phone numbers to SIM.
0,It lasts less than 3o minutes if I actually try to use the phone.My wife has the same phone with the same problem.
0,Poor quality.
1,"jabra ear gels ""R"" the best!."
0,Not worth it.
0,The phone crashed completely and now I have to get it replaced.
1,It quit working after I'd used it for about 18 months so I just purchased another one because this is the best headset I've ever owned.
0,Unfortunately it will not recharge my iPhone 4s despite connecting it from multiple power sources (iMac external battery wall outlet etc).
1,It was a great phone.
0,if you simply want a small flip phone -- look elsewhere as the extra bells & whistles are mediocre.
1,Good value works fine - power via USB car or wall outlet.
1,My phone doesn't slide around my car now and the grip prevents my phone from slipping out of my hand.
1,This is simply the BEST bluetooth headset for sound quality!
0,Think it over when you plan to own this one!This sure is the last MOTO phone for me!
1,"In the span of an hour I had two people exclaim ""Whoa - is that the new phone on TV?!?"
1,I have always used corded headsets and the freedom from the wireless is very helpful.
1,This case has passed the one year mark and while it shows signs of wear it is 100% functional.
1,Other than that the leather is nice and soft; the fit is very tight; the cut out for the face is a good shape.
1,It has everything I need and I couldn't ask for more.
0,After receiving and using the product for just 2 days it broke.
1,This product is great... it makes working a lot easier I can go to the copier while waiting on hold for something.
0,None of the three sizes they sent with the headset would stay in my ears.
1,T-Mobile has the best customer service anywhere.
1,Arrived quickly and much less expensive than others being sold.
0,We have tried 2 units and they both failed within 2 months.. Pros
1,Provides good protection and looks classy too.
1,Krussel Always good.
1,The tracfonewebsite is user friendly and makes it easy toactivate etc.
1,The design is very good.4.
1,I great reception all the time.
1,I would highly recommend this product.
0,Couldn't use the unit with sunglasses not good in Texas!
0,It dit not work most of the time with my Nokia 5320.
0,Bought mainly for the charger which broke soon after purchasing.
0,If you like a loud buzzing to override all your conversations then this phone is for you!
1,Fantastic buy and will get again for whatever my next phone is
0,stay away from this store be careful.
1,This BlueAnt Supertooth hands-free phone speaker is AWESOME.
0,Does not fit.
1,.... Item arrived quickly and works great with my Metro PCS Samsung SCH-r450 slider phone and Sony Premium Sound in ear plugs.
1,It is light has plenty of battery capacity and is very confortable to wear for somewhat extended periods of time.
0,disappointing.
1,Blue Ant is easy to use.
1,Cheap but hey it works.. Was pleasantly suprised given the low cost of this item.
0,The camera on the phone may be used as a dustpan when indoors... I'd rather be using a disposable then this.
0,Then a few days later the a puff of smoke came out of the phone while in use.
1,It's very convenient and simple to use - gets job done & makes the car ride so much smoother.
0,The nano stated it.My son was dissapointed.
1,The sound quality is excellent as well.
1,Its the best headset I have used.
0,Would not reccommend.
1,They have been around for years and carries the highest quality of anti-glare screen protector that I have found to date.
1,Just what I wanted.
0,This particular model would not work with my Motorola Q smartphone.
0,wont work right or atleast for me.
0,in addition it feels &amp; looks as if the phone is all lightweight cheap plastic.
0,"But now that it is ""out of warranty"" the same problems reoccure.Bottom line... put your money somewhere else... Cingular will not support it."
0,I really wanted the Plantronics 510 to be the right one but it has too many issues for me.The good
1,Great product.
1,Crisp and Clear.
0,AFter the first charge kept going dead after 12 minutes.
0,VERY cheap plastic creaks like an old wooden floor.
0,I get absolutely horrible reception in my apartment where with other phones I have not had this problem.
1,The reception has been generally good.
1,Excellent sound battery life and inconspicuous to boot!.
1,Great bluetooth!.
1,I highly recommend this case.
1,WORTHWHILE.
1,This is a great deal.
0,After my phone got to be about a year old it's been slowly breaking despite much care on my part.
0,I am sorry I made this purchase.
0,I bought these hoping I could make my Bluetooth headset fit better but these things made it impossible to wear.
0,Treo and T-Mobile refused to replace it again and forced me to buy another phone without any kind of upgrade discount.
0,It was horrible!.
0,I don't think it would hold it too securly on your belt.
0,This allows the possibility of double booking for the same date and time after the first.
0,They work about 2 weeks then break.
1,It is simple to use and I like it.
1,It's a great tool for entertainment communication and data management.Oh be sure to use ActiveSync 4.2 for optimal data synchronization results!
0,I can't use this case because the smell is disgusting.
0,NOT WHAT I WANTED.
1,I own 2 of these cases and would order another.
1,Great Phone.
1,I bought this battery with a coupon from Amazon and I'm very happy with my purchase.
0,The internet access was fine it the rare instance that it worked.
1,Perfect for the PS3.
1,Five star Plus plus.
1,A good quality bargain.. I bought this after I bought a cheapy from Big Lots that sounded awful and people on the other end couldn't hear me.
0,$50 Down the drain.
0,I tried talking real loud but shouting on the telephone gets old and I was still told it wasn't great.
1,Good  works fine.
1,For the price this was a great deal.
1,Great price too!
0,If there is a wind it is completely useless.
1,Yes it's shiny on front side - and I love it!
0,Does Not Work.
0,At first I thought I was grtting a good deal at $7.44 until I plugged it into my phone (V3c Razr).
1,The reception through this headset is excellent.
1,2 thumbs up to this seller
1,I have a Verizon LG phone and they work well together good reception and range that exceeds 20 feet line of sight.
0,Improper description.... I had to return it.
1,#1 It Works - #2 It is Comfortable.
1,Battery charge-life is quite long.
1,The Jabra EarGels fit my ears very well.
0,Battery has no life.
0,I checked everywhere and there is no feature for it which is really disappointing.
1,Product is exactly as described.
1,Gets a signal when other Verizon phones won't.
0,Doesn't do the job.
1,I would recommend it.
1,Plan on ordering from them again and again.
1,That being said for a phone the camera is very nice; many cool effects to play with and video is decent as well.
1,I have been very satisfied with this cell phone from day one.
1,They keep getting better and better (this is my third one and I've had numerous Palms too).
0,Awkward to use and unreliable.
1,The shipping time was also very quick!
0,Not as good as I had hoped.
1,Good case!.
0,Doesn't Work.
1,Really good product.
0,Unfortunately it did not work.
0,All three broke within two months of use.
0,dont buy it.
0,My father has the V265 and the battery is dying.
0,However the ear pads come off easily and after only one week I lost one.
0,The calls drop the phone comes on and off at will the screen goes black and the worst of all it stops ringing intermittently.
0,Horrible horrible protector.
0,I don't like this Nokia either.
0,Reaching for the bottom row is uncomfortable and the send and end keys are not where I expect them to be.3.
0,I have bought this Nokia cell phone a few weeks ago and it was a nightmare.
0,It would take too long to describe how bad my customer service experience has been with Amazon.
0,the only VERY DISAPPOINTING thing was there was NO SPEAKERPHONE!!!!
0,Terrible.. My car will not accept this cassette.
0,Product is useless since it does not have enough charging current to charge the 2 cellphones I was planning to use it with.
0,It's not what it says it is.
0,Stay Away From the Q!.
0,Used and dirty.
0,Very unreliable service from T-mobile !
0,Not good enough for the price.
0,I bought two of them and neither will charge.
1,It looks very nice.
1,This is an excellent tool especially when paired with your phone's auto-answer.
1,I have read other's reviews here but I haven't had any problem with it.
0,These products cover up the important light sensor above the ear outlet.
1,Comfortable in my hand.
0,Just does not work.
0,Poor Reliability.
1,(It works!)
0,If I take a picture the battery drops a bar and starts beeping letting me know its dieing.
0,Terrible product and waste of money!
0,Last time buying from you.
0,It was a waste of my money.
1,So far it has worked like a charm.
1,I have only had it for a few weeks but so far so good.
1,But in any case the best part is you can download these pictures to your laptop using IR or even send pictures from your laptop to the phone.
1,Would recommend this item.
1,It's been my choice headset for years.Great sound; good volume; good noise cancellation.
1,Nice case feels good in your hands.
0,The item received was Counterfeit.
1,Just really good.. So far probably the best BT headset I have ever had.
1,Works fine.
1,I received my headset in good time and was happy with it.
1,I was very pleased to see that I could replace my well travled swivel holster for my Blackberry flip.
1,My sister has one also and she loves it.
1,Good Quality.
0,This is by far the worst purchase I've made on Amazon.
1,Excellent dual-purpose headset.
1,Excellent!.
0,Does not work for listening to music with the cingular 8125.
1,It seems completely secure both holding on to my belt and keeping the iPhone inside.
0,The bottowm line...another worthless cheap gimmick from Sprint.
0,Having trouble with volume.
1,The only good thing was that it fits comfortably on small ears.
0,WARNING - DO NOT BUY!!.
1,I am pairing this with my iphone and I could not be happier with it so far.
0,When it opens the battery connection is broken and the device is turned off.
0,I didn't want the clip going over the top of my ear causing discomfort.
1,Best headset ever!!!.
0,Don't trust their website and don't expect any helpful support.
1,It was that loud.Glad to say that the Plantronics 510 maintains a flawless connection to my cell and with no static during normal use.
0,The speaker is of low quality so as making the ring tones sound very cheap.
1,Fits comfortably came with three sizes of earbud tips.
1,Excellent product for the price.
0,Bad Reception.
0,This product is very High quality Chinese CRAP!!!!!!
1,It was quite comfortable in the ear.
1,Great phone.
0,Don't buy this product - It fails!.
0,Everything about this product is wrong.First
1,The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.
0,This was utterly confusing at first which caused me to lose a couple of very very important contacts.
0,Terrible phone holder.
1,The cutouts and buttons are placed perfectly.
1,I love being able to use one headset for both by land-line and cell.
0,Problem is that the ear loops are made of weak material and break easily.
0,Not nearly as good looking as the AMAZON picture makes it look.
1,But despite these few flaws this case is of exceptional quality and well worth the additional costs of owning an official OEM product.
0,How stupid is that?
1,I can hear while I'm driving in the car and usually don't even have to put it on it's loudest setting.
1,Seller shipped quickly and much cheaper than the competitors.
1,Good show Samsung.
1,So I bought about 10 of these and saved alot of money.
0,It always cuts out and makes a beep beep beep sound then says signal failed.
0,Couldn't figure it out
0,My phone sounded OK ( not great - OK) but my wife's phone was almost totally unintelligible she couldn't understand a word being said on it.
0,So I had to take the battery out of the phone put it all back together and then restart it.
0,While I managed to bend the leaf spring back in place the metal now has enough stress that it will break on the next drop.
1,Leopard Print is wonderfully wild!.
1,Works for me.
0,Saggy floppy piece of junk.
1,much better than the hard plastic cases.
0,It also had a new problem.
1,Happy so far!.
1,cool phone.
1,Works good.
1,Motorola finally got the voice quality of a bluetooth headset right.
0,It looses connection to the phone even when it is within a couple feet between the two.
1,but it is great i would really recommend it
0,Makes it easier to keep up with my bluetooth when I'm not wearing it.
0,As I said above....PRETTY USELESS!
0,Never got it!!!!!
0,This pair of headphones is the worst that I have ever had sound-wise.
0,[...] down the drain because of a weak snap!
0,Does not charge the Cingular (ATT) 8525 phone.
1,"You get extra minutes so that you can carry out the call and not get cut off."""
0,However after about a year the fliptop started to get loose and wobbly and eventually my screen went black and I couldn't receive and place calls.
0,I kept catching the cable on the seat and I had to pull the phone out to turn it on an off.
1,The headset fulfills my requirements so I am happy with my purchase.
1,Logitech Bluetooth Headset is a 10!.
1,I like the fact that it rests lightly against your ear rather than inside.
1,A lot of websites have been rating this a very good phone and so do I.
1,I have tried these cables with my computer and my iPod and it works just fine.
0,The mic there is a joke and the volume is quite low.
0,I'm returning them.
0,I does not maintain a connection with the computer while it is on my lap.
1,It is easy to turn on and off when you are in the car and the volume controls are quite accessable.
1,I have had mine for about a year and this Christmas I bought some for the rest of the family.
1,Otherwise easy to install and use clear sound.
1,nice leather.
0,I had to purchase a different case.
1,It is a joy to use.
0,Very much disappointed with this company.
1,Very satisifed with that.
0,It didn't charge for me.
1,This is the phone to get for 2005.... I just bought my S710a and all I can say is WOW!
0,Buttons are too small.
1,Just reading on the specs alone makes you say WOW.
1,Love it.. Great armband.
1,I really like this product over the Motorola because it is allot clearer on the ear piece and the mic.
0,However the keypads are so tinny that I sometimes reach the wrong buttons.
1,I exchanged the sony ericson z500a for this and I'm pretty happy with that decision.
1,I was very impressed with the price of the cases.
1,Also makes it easier to hold on to.
1,I use this product in a motor control center where there is a lot of high voltage humming from the equipment and it works great!
1,It's pretty easy.
0,I cannot make calls at certain places.
0,however my girl was complain that some time the phone doesn't wake up like normal phone does.
1,Beautiful styling though.
0,This company charge me a restocking fee and still not given me my refund back.
0,I'm trying to return it for a refund.
0,I plugged it in only to find out not a darn thing worked.
1,Excellent product.
0,Earbud piece breaks easily.
0,Lousy product.
0,This phone tries very hard to do everything but fails at it's very ability to be a phone.
1,It is the best charger I have seen on the market yet.
1,SWEETEST PHONE!!!
1,:-)Oh the charger seems to work fine.
1,It fits so securely that the ear hook does not even need to be used and the sound is better directed through your ear canal.
0,Not enough volume.
0,Echo Problem....Very unsatisfactory
0,you could only take 2 videos at a time and the quality was very poor.
0,don't waste your money.
0,I am going to have to be the first to negatively review this product.
0,Adapter does not provide enough charging current.
0,There was so much hype over this phone that I assumed it was the best my mistake.
0,You also cannot take pictures with it in the case because the lense is covered.
0,Phone falls out easily.
0,It didn't work people can not hear me when I talk.
0,The text messaging feature is really tricky to use.
0,I'm really disappointed all I have now is a charger that doesn't work.
0,Painful on the ear.
0,Lasted one day and then blew up.
0,disappointed.
0,Kind of flops around.
0,The screen does get smudged easily because it touches your ear and face.
0,What a piece of junk.. I lose more calls on this phone.
0,Item Does Not Match Picture.
0,The only thing that disappoint me is the infra red port (irda).
0,You can not answer calls with the unit never worked once!
1,I love you
